Date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2007-08-04 00:00:00,22,26.2,24.2,94,2,0,3,360,2,N 
2007-08-05 00:00:00,23,31,26.3,80,3,5.6,3,135,1,N 
2007-08-06 00:00:00,24,29.8,26.3,81,8888,0,4,360,1,N 
2007-08-07 00:00:00,23,29.6,25.5,84,8888,0.2,3,135,2,SW
2007-08-08 00:00:00,23,25.4,23.2,92,8888,0,3,360,2,N 
2007-08-09 00:00:00,22,30.2,24.9,84,8,2.2,4,225,1,N 
2007-08-10 00:00:00,23,31.2,25.7,86,8888,2.5,3,360,2,N 
2007-08-11 00:00:00,23,31.2,25.8,85,29,3.3,4,135,1,N 
2007-08-12 00:00:00,23,29.6,25.8,86,4,0,5,360,2,N 
2007-08-13 00:00:00,23,33.2,27.2,79,8888,8,4,135,2,SE
2007-08-14 00:00:00,23,30.3,26.3,88,16,2.2,4,90,2,N 
2007-08-15 00:00:00,22,31.4,25.8,84,3,5.9,4,360,2,N 
2007-08-16 00:00:00,22,31.2,25.9,78,4,5.5,3,180,2,N 
2007-08-17 00:00:00,23,31,25.6,82,1,3.3,3,90,1,N 
2007-08-18 00:00:00,23,31.2,26.2,84,38,3.8,4,90,2,NE
2007-08-19 00:00:00,23,30,25.7,89,4,3.8,4,90,2,N 
2007-08-20 00:00:00,23,30.8,26.4,84,3,5.4,3,135,2,N 
2007-08-21 00:00:00,22,32,26.8,78,10,6.6,10,360,2,N 
2007-08-22 00:00:00,23,30.4,25.9,82,26,4.3,4,180,2,N 
2007-08-23 00:00:00,23,31,25.7,85,8888,1.3,3,225,2,NE
2007-08-24 00:00:00,23,31.5,26.3,82,50,5,4,135,2,N 
2007-08-25 00:00:00,22,30,25.6,83,8888,3.2,4,90,2,N 
2007-08-26 00:00:00,23,29,24.3,88,1,0.7,3,360,2,N 
2007-08-27 00:00:00,22,31,25.7,80,1,3.8,2,90,1,N 
2007-08-28 00:00:00,23,30,25.1,86,10,2.3,4,45,2,N 
2007-08-29 00:00:00,22,30.5,25.7,86,30,4.4,3,360,1,N 
2007-08-30 00:00:00,22,31.4,26.2,76,0,6.5,3,360,2,N 
2007-08-31 00:00:00,23,31.1,26.4,80,8888,4.5,3,180,2,SW
2007-09-01 00:00:00,22,27.4,24.7,88,2,0.2,4,360,2,N 
2007-09-02 00:00:00,23,30.6,25.7,86,5,0,4,360,1,N 
2007-09-03 00:00:00,23,31,26.1,91,1,4.3,3,180,2,N 
2007-09-04 00:00:00,23,29,25.3,91,46,0.4,5,270,2,NE
2007-09-05 00:00:00,22,31,26,85,39,3.9,4,135,1,N 
2007-09-06 00:00:00,21,26,23.9,90,35,0,3,180,1,N 
2007-09-07 00:00:00,23,31.8,25.5,82,4,7.4,2,180,1,N 
2007-09-08 00:00:00,23,32,26.6,80,8888,6.8,4,180,2,SW
2007-09-09 00:00:00,23,30.8,26.4,82,0,2.2,3,45,2,N 
2007-09-10 00:00:00,22,30.1,25.1,84,8888,0.9,4,135,1,N 
2007-09-11 00:00:00,23,32.2,26.3,80,0,6.3,4,135,2,SE
2007-09-12 00:00:00,22,31.2,26.2,82,34,2.4,3,90,2,N 
2007-09-13 00:00:00,24,32,26.5,76,0,7,4,360,2,N 
2007-09-14 00:00:00,24,30.8,26.6,78,8888,4.1,2,135,1,N 
2007-09-15 00:00:00,23,32,26.8,84,0,3.4,5,90,2,N 
2007-09-16 00:00:00,24,32.4,26.9,80,1,4.2,4,180,2,N 
2007-09-17 00:00:00,23,31.8,27.2,80,0,6.9,6,135,2,SE
2007-09-18 00:00:00,22,32.8,26.9,78,0,8,4,180,2,N 
2007-09-19 00:00:00,22,33,26.1,76,0,7.1,3,180,1,SE
2007-09-20 00:00:00,22,31.8,25.9,77,0,4.2,3,135,2,N 
2007-09-21 00:00:00,24,32.4,26.9,78,0,3.8,2,180,1,N 
2007-09-22 00:00:00,23,33.2,27.1,82,0,7,7,360,2,N 
2007-09-23 00:00:00,23,32.8,26.9,79,4,4.6,4,360,2,N 
2007-09-24 00:00:00,23,34,27.5,78,1,7.4,3,180,2,N 
2007-09-25 00:00:00,22,33.8,27.2,75,1,7.5,3,135,2,N 
2007-09-26 00:00:00,21,33.2,27,70,0,8,5,90,2,SW
2007-09-27 00:00:00,22,32.8,26.9,74,0,7.3,3,225,1,N 
2007-09-28 00:00:00,21,33.9,27.1,68,0,8,4,90,2,W 
2007-09-29 00:00:00,21,33.6,27.1,64,0,8,3,360,1,W 
2007-09-30 00:00:00,23,33.2,27.3,66,0,8,3,180,1,W 
2007-10-01 00:00:00,21,32.8,26.5,72,0,6.6,3,135,2,N 
2007-10-02 00:00:00,21,33.4,27.2,70,0,0,3,90,1,N 
2007-10-03 00:00:00,23,33.2,27.6,74,8888,1.8,4,90,2,S 
2007-10-04 00:00:00,24,34,28.3,76,13,0,12,360,2,S 
2007-10-05 00:00:00,23,34.8,26.8,78,15,5.3,7,45,2,N 
2007-10-06 00:00:00,23,33.6,27.7,79,7,0,4,135,2,N 
2007-10-07 00:00:00,24,33.4,28.7,74,0,0,7,270,2,N 
2007-10-08 00:00:00,24,32.6,28,76,0,5.2,4,90,2,N 
2007-10-09 00:00:00,23,33.6,27.7,76,8888,6.2,4,135,2,N 
2007-10-10 00:00:00,24,32.8,28.2,77,8888,2.9,4,135,2,N 
2007-10-11 00:00:00,24,33.8,28.3,76,0,3.1,4,45,2,N 
2007-10-12 00:00:00,24,32.6,28,77,8888,2.1,5,135,2,N 
2007-10-13 00:00:00,23,33,27.7,78,0,5.4,4,135,2,S 
2007-10-14 00:00:00,23,34.1,27,76,0,6.2,4,360,2,N 
2007-10-15 00:00:00,23,32.2,26.5,80,0,3.1,5,135,2,N 
2007-10-16 00:00:00,23,31.8,26,82,2,1.9,3,180,2,N 
2007-10-17 00:00:00,23,32.2,26.6,86,2,5.5,4,180,2,N 
2007-10-18 00:00:00,22,33.1,26.6,78,28,1.3,3,360,1,N 
2007-10-19 00:00:00,23,33.8,28.2,75,0,0.9,3,135,1,N 
2007-10-20 00:00:00,23,31.8,27.4,81,0,4.5,3,225,2,N 
2007-10-21 00:00:00,24,33.4,27.5,84,42,4.2,4,360,2,N 
2007-10-22 00:00:00,24,32.4,27.7,84,8888,0.1,5,135,2,N 
2007-10-23 00:00:00,24,31.7,27,84,0,0.9,3,135,2,N 
2007-10-24 00:00:00,24,33,27.4,79,3,3.4,5,225,2,N 
2007-10-25 00:00:00,22,33.2,27.3,75,0,0,4,360,2,SE
2007-10-26 00:00:00,24,33.5,27.8,80,2,0,5,360,2,N 
2007-10-27 00:00:00,24,34,27.8,80,8888,8,5,225,3,N 
2007-10-28 00:00:00,23,32.1,27.1,80,0,2.4,4,360,2,N 
2007-10-29 00:00:00,24,33.6,27.4,80,4,0.8,2,225,1,N 
2007-10-30 00:00:00,24,33,28,80,8888,1.7,5,90,1,SW
2007-10-31 00:00:00,23,32.6,26.7,84,56,7.8,5,135,2,W 
2007-11-01 00:00:00,23,32.8,26.2,78,71,8,3,90,2,SE
2007-11-02 00:00:00,23,32.5,27.7,80,1,7,4,45,2,N 
2007-11-03 00:00:00,23,32.6,27.1,78,8888,5.7,8,360,2,N 
2007-11-04 00:00:00,23,32.6,27.7,78,8888,5.8,4,360,2,N 
2007-11-05 00:00:00,23,33.2,27.9,82,14,6.2,4,180,2,N 
2007-11-06 00:00:00,24,33.4,27.7,78,4,7.8,4,135,2,N 
2007-11-07 00:00:00,23,32.9,27.9,78,2,7.7,6,135,2,N 
2007-11-08 00:00:00,24,33.6,27.8,72,0,7.6,3,180,2,N 
2007-11-09 00:00:00,23,33.8,27.5,82,13,6.5,6,135,1,W 
2007-11-10 00:00:00,23,32.8,26.4,85,29,5.7,3,360,1,N 
2007-11-11 00:00:00,23,33.6,27.9,79,13,4.6,5,360,2,N 
2007-11-12 00:00:00,24,31.6,26.8,79,6,3.2,3,360,2,N 
2007-11-13 00:00:00,23,33.4,27.1,81,0,3,2,135,1,W 
2007-11-14 00:00:00,24,33.6,28.4,78,18,7.8,6,360,2,SW
2007-11-15 00:00:00,24,33.8,28,82,6,7,3,360,1,N 
2007-11-16 00:00:00,23,33.2,27.3,77,0,5.8,4,90,2,N 
2007-11-17 00:00:00,22,32.6,26.6,84,2,5.4,3,270,1,SW
2007-11-18 00:00:00,24,33.8,27.8,76,15,7.9,3,180,1,SW
2007-11-19 00:00:00,23,33,27.5,82,0,3.8,4,90,1,N 
2007-11-20 00:00:00,23,32.4,27.5,83,6,3.7,3,180,1,W 
2007-11-21 00:00:00,22,34.1,28.2,74,0,7.5,3,90,2,SW
2007-11-22 00:00:00,24,34.4,28.3,70,0,7.9,3,135,1,SW
2007-11-23 00:00:00,24,32.9,27.5,78,0,3.5,2,45,1,N 
2007-11-24 00:00:00,23,32.9,26.9,84,1,4.2,4,360,2,SE
2007-11-25 00:00:00,23,31.4,26.9,82,11,2,3,90,1,N 
2007-11-26 00:00:00,23,32,27.1,80,0,4.6,11,180,2,N 
2007-11-27 00:00:00,22,32,26,86,13,3.2,3,135,1,N 
2007-11-28 00:00:00,23,32.6,26.8,83,46,5.4,4,135,1,N 
2007-11-29 00:00:00,23,33,27.5,77,3,5,2,180,1,N 
2007-11-30 00:00:00,23,33.6,27.4,73,0,7.6,4,360,2,N 
2007-12-01 00:00:00,23,33.8,26.8,79,0,7.4,4,360,2,N 
2007-12-02 00:00:00,23,33,26.8,84,8888,7.5,5,90,2,E 
2007-12-03 00:00:00,23,32.8,26.5,85,8888,6.2,5,135,2,N 
2007-12-04 00:00:00,23,32.2,27.5,84,27,5,3,180,1,SE
2007-12-05 00:00:00,23,33.6,28,78,5,7.1,4,90,2,N 
2007-12-06 00:00:00,23,34,28.4,73,1,7.1,3,90,2,W 
2007-12-07 00:00:00,23,33.4,27.7,83,16,7.4,4,90,2,N 
2007-12-08 00:00:00,24,33.4,28.2,82,54,7.2,5,90,2,N 
2007-12-09 00:00:00,24,33.1,27.9,80,3,5.7,5,90,2,N 
2007-12-10 00:00:00,24,33.3,27.4,79,8888,7.8,4,360,2,N 
2007-12-11 00:00:00,23,34,27.5,79,8888,7.9,4,45,2,N 
2007-12-12 00:00:00,24,33.4,27.1,86,50,6.2,3,180,1,W 
2007-12-13 00:00:00,23,33.5,27.8,82,20,6.1,3,135,2,N 
2007-12-14 00:00:00,24,33.2,27.7,84,0,7.4,3,135,1,N 
2007-12-15 00:00:00,24,33.4,28.4,80,8888,5,3,180,1,N 
2007-12-16 00:00:00,23,34.5,27.6,80,15,7.8,6,360,2,N 
2007-12-17 00:00:00,24,32,26.7,87,1,2.3,3,360,1,N 
2007-12-18 00:00:00,23,32.3,26.5,88,2,4.7,5,180,1,N 
2007-12-19 00:00:00,22,32.8,26.2,86,18,5.8,3,45,1,S 
2007-12-20 00:00:00,22,32.4,26.4,84,8,3,2,270,1,N 
2007-12-21 00:00:00,23,31.2,26.3,89,44,4.1,7,360,2,N 
2007-12-22 00:00:00,23,33.2,26.7,87,29,5.4,10,225,1,S 
2007-12-23 00:00:00,23,31,25.8,87,12,2.6,3,180,2,N 
2007-12-24 00:00:00,22,33.2,26.7,83,14,5.9,4,135,1,N 
2007-12-25 00:00:00,23,33,27.5,81,0,2.3,5,135,2,N 
2007-12-26 00:00:00,23,34,27.7,82,8888,6.6,3,180,1,N 
2007-12-27 00:00:00,24,31.8,27.4,78,0,0,3,45,2,NE
2007-12-28 00:00:00,24,33.6,28.5,74,0,5.4,3,180,1,N 
2007-12-29 00:00:00,23,34.8,28.5,72,0,7.2,5,135,1,SE
2007-12-30 00:00:00,23,34,27.9,76,0,4.3,4,360,2,N 
2007-12-31 00:00:00,24,31.8,27.8,82,0,0,4,135,2,N 
2008-01-01 00:00:00,23,33,27.3,73,8888,1.1,3,45,1,N 
2008-01-02 00:00:00,23,33.4,27.8,73,8888,5.8,4,135,1,SW
2008-01-03 00:00:00,23,33.5,27.2,84,2,3,4,135,2,N 
2008-01-04 00:00:00,24,32.8,27.6,81,7,4.6,4,180,1,N 
2008-01-05 00:00:00,23,31.4,27,81,8888,1.1,4,90,2,E 
2008-01-06 00:00:00,21,34.2,27.2,75,8888,6.2,5,360,2,N 
2008-01-07 00:00:00,23,33.6,26.6,85,8888,5.2,10,90,2,N 
2008-01-08 00:00:00,22,33.8,26.4,86,27,6.4,4,360,2,N 
2008-01-09 00:00:00,23,32.5,25.7,88,7,2.6,8,135,2,N 
2008-01-10 00:00:00,22,33.4,25.9,84,29,4.2,8,360,2,N 
2008-01-11 00:00:00,21,34,26.7,82,29,7.6,3,90,2,N 
2008-01-12 00:00:00,22,34,27.7,76,0,7.1,4,360,2,S 
2008-01-13 00:00:00,22,33.5,27.3,76,0,7,5,180,2,N 
2008-01-14 00:00:00,23,34,27.3,78,0,6.6,5,135,1,N 
2008-01-15 00:00:00,23,32.2,27.4,81,0,0.8,3,360,1,N 
2008-01-16 00:00:00,23,33.2,27.5,75,0,6.9,4,360,2,N 
2008-01-17 00:00:00,23,33.8,26.9,82,0,6.8,3,360,2,N 
2008-01-18 00:00:00,23,32.6,27.2,80,0,6.2,4,180,2,N 
2008-01-19 00:00:00,23,32,26.7,82,0,2.7,5,180,2,N 
2008-01-20 00:00:00,22,33.2,25.9,82,2,7,5,135,2,N 
2008-01-21 00:00:00,22,32.8,26.9,82,22,7.4,4,270,2,E 
2008-01-22 00:00:00,22,32,26,84,4,6.3,4,45,2,S 
2008-01-23 00:00:00,23,32.6,25.3,92,31,0,2,180,0,SW
2008-01-24 00:00:00,22,33.6,26,79,7,7.3,13,135,2,N 
2008-01-25 00:00:00,23,33.6,27.8,77,38,7.2,4,90,2,N 
2008-01-26 00:00:00,24,33,27.8,81,0,6.2,3,180,2,S 
2008-01-27 00:00:00,23,32.2,26.4,87,12,6.7,4,45,1,N 
2008-01-28 00:00:00,23,33.2,26.5,88,8888,5.5,7,270,2,S 
2008-01-29 00:00:00,24,33.2,28,82,27,5,5,270,2,SE
2008-01-30 00:00:00,23,33.6,27.1,84,1,6.1,5,90,2,N 
2008-01-31 00:00:00,23,30.4,26.8,86,16,1.6,2,45,1,NE
2008-02-01 00:00:00,24,34,27.6,78,2,7,4,90,2,N 
2008-02-02 00:00:00,24,33,27.4,84,6,6.8,5,90,2,E 
2008-02-03 00:00:00,23,31.4,26.3,86,8888,1,4,360,2,N 
2008-02-04 00:00:00,23,33.2,26.8,82,8888,3.5,4,135,2,N 
2008-02-05 00:00:00,22,32.2,25.7,90,16,1.7,4,360,2,N 
2008-02-06 00:00:00,22,32.2,26.4,82,73,5.3,4,135,2,N 
2008-02-07 00:00:00,24,32.8,27.3,81,0,4.8,3,180,2,N 
2008-02-08 00:00:00,21,32.4,26.6,86,8888,2.8,5,180,2,N 
2008-02-09 00:00:00,22,33,26.3,75,5,5.4,4,270,2,N 
2008-02-10 00:00:00,23,34.2,27.6,68,0,7.6,3,135,2,N 
2008-02-11 00:00:00,24,34.8,28.3,75,0,4.6,4,180,1,N 
2008-02-12 00:00:00,23,36,30,69,0,6.6,5,225,2,N 
2008-02-13 00:00:00,23,36.2,27.9,74,0,5.2,8,270,2,S 
2008-02-14 00:00:00,22,34.2,28.1,73,0,6.7,3,180,2,N 
2008-02-15 00:00:00,22,34.5,27.2,76,0,6.5,4,360,2,N 
2008-02-16 00:00:00,23,35,28.4,66,0,3.8,4,360,2,N 
2008-02-17 00:00:00,24,34,27.9,75,0,7.2,5,360,2,N 
2008-02-18 00:00:00,23,31.6,27.4,74,0,1.4,3,90,2,N 
2008-02-19 00:00:00,23,33.4,27.5,75,8888,4.2,5,90,2,N 
2008-02-20 00:00:00,22,33.4,26.3,84,4,3.4,4,135,2,N 
2008-02-21 00:00:00,22,32.4,26.2,80,20,3.4,2,270,0,S 
2008-02-22 00:00:00,23,33.2,27.3,76,0,5.5,6,45,2,N 
2008-02-23 00:00:00,23,32.6,26.9,82,0,1.8,3,90,1,N 
2008-02-24 00:00:00,23,32.8,26.5,85,14,3.3,5,180,2,N 
2008-02-25 00:00:00,23,32,26.8,88,42,1.6,3,90,2,N 
2008-02-26 00:00:00,22,31.2,26.4,85,1,0,4,180,1,N 
2008-02-27 00:00:00,23,32.2,25.9,87,28,4,10,360,1,N 
2008-02-28 00:00:00,22,32.4,26.3,82,32,5.2,5,90,1,N 
2008-02-29 00:00:00,23,33.4,26.5,82,2,6.6,5,360,2,N 
2008-03-01 00:00:00,23,31.8,25.6,89,5,1.7,3,360,1,N 
2008-03-02 00:00:00,22,31.1,26.3,89,37,2.1,2,360,0,N 
2008-03-03 00:00:00,23,32.2,27,88,8,5,5,360,2,SE
2008-03-04 00:00:00,22,33.5,27.1,84,10,7,5,360,1,SE
2008-03-05 00:00:00,23,31.2,25.9,87,38,2.3,3,45,1,N 
2008-03-06 00:00:00,22,31.8,26.5,89,3,5,7,45,1,N 
2008-03-07 00:00:00,22,32,25.9,88,10,3.8,8,45,1,N 
2008-03-08 00:00:00,23,31.6,25.7,86,1,3.8,11,45,2,N 
2008-03-09 00:00:00,22,32.2,26,85,9,4.9,8,45,1,N 
2008-03-10 00:00:00,21,33,26.6,75,19,7.4,6,360,1,N 
2008-03-11 00:00:00,22,34.4,28.2,75,0,7.5,7,360,1,SE
2008-03-12 00:00:00,23,30.2,26.4,84,46,0.5,4,360,1,N 
2008-03-13 00:00:00,22,33.4,27.7,77,0,7.1,8,360,1,N 
2008-03-14 00:00:00,22,33.6,27.5,80,8,6.2,9,360,1,S 
2008-03-15 00:00:00,22,32.4,26.5,84,5,2.8,7,45,1,N 
2008-03-16 00:00:00,22,32.4,27,86,5,5.9,7,360,1,N 
2008-03-17 00:00:00,22,33.4,27.1,77,8888,6.8,7,360,1,N 
2008-03-18 00:00:00,23,34.2,28.3,77,8888,8,4,135,2,SE
2008-03-19 00:00:00,23,33.7,28,74,2,7.1,9,360,1,N 
2008-03-20 00:00:00,23,32.4,26.2,84,5,6.4,7,225,1,N 
2008-03-21 00:00:00,22,32.2,25.5,85,18,4.2,8,225,2,N 
2008-03-22 00:00:00,22,31.6,25.7,85,39,2,6,90,1,N 
2008-03-23 00:00:00,23,33.4,26.3,84,4,6,15,360,1,N 
2008-03-24 00:00:00,24,31.6,26.1,84,17,3.4,6,135,1,S 
2008-03-25 00:00:00,22,32.8,26.6,85,2,4.1,6,360,1,N 
2008-03-26 00:00:00,23,32.4,26.8,82,8888,2,6,45,1,N 
2008-03-27 00:00:00,22,33.2,27.8,76,0,5.6,8,360,2,N 
2008-03-28 00:00:00,23,32.6,27.5,79,25,4.7,6,45,1,N 
2008-03-29 00:00:00,23,32.2,28,83,0,4.1,6,360,2,N 
2008-03-30 00:00:00,23,33.4,27.6,80,2,7.4,9,270,2,SW
2008-03-31 00:00:00,22,32.6,26.3,83,10,4.2,6,360,2,N 
2008-04-01 00:00:00,22,31.4,26.1,83,2,2.6,7,45,2,N 
2008-04-02 00:00:00,23,31,26.4,82,8888,3,6,45,1,SW
2008-04-03 00:00:00,23,31.2,26.9,86,8888,4,8,360,1,N 
2008-04-04 00:00:00,23,31,25.4,84,6,1.1,6,225,1,N 
2008-04-05 00:00:00,22,32.8,27,84,5,4.7,8,360,1,SW
2008-04-06 00:00:00,23,31.8,26.3,83,10,3.2,5,360,1,N 
2008-04-07 00:00:00,22,32.5,27.2,81,0,6.2,8,135,2,N 
2008-04-08 00:00:00,23,32.8,27,81,9,5.1,6,135,1,S 
2008-04-09 00:00:00,22,33.2,27.1,81,0,5.8,8,45,1,SE
2008-04-10 00:00:00,22,32.2,25.8,87,37,5.6,8,225,1,N 
2008-04-11 00:00:00,22,31,26.7,81,2,4.7,8,90,1,SW
2008-04-12 00:00:00,23,32.2,26.3,86,15,3.1,4,360,1,N 
2008-04-13 00:00:00,22,30.4,26.2,87,13,3.4,6,135,2,SW
2008-04-14 00:00:00,23,31.8,26,82,5,6.4,8,360,1,N 
2008-04-15 00:00:00,23,31,26.7,83,0,0.1,5,360,0,SE
2008-04-16 00:00:00,23,31.6,26.3,85,0,4.3,6,225,1,N 
2008-04-17 00:00:00,22,31.8,26.5,87,27,4,7,135,1,N 
2008-04-18 00:00:00,22,31.4,26.3,85,101,3.4,7,360,1,W 
2008-04-19 00:00:00,23,31.4,26.8,83,47,5.9,5,360,2,N 
2008-04-20 00:00:00,23,31.5,26.5,84,0,5.4,6,45,2,N 
2008-04-21 00:00:00,23,32,26.4,85,8888,2.4,8,360,1,N 
2008-04-22 00:00:00,23,32.2,26.4,87,4,7.4,8,360,2,N 
2008-04-23 00:00:00,22,32,26.8,84,37,1.9,7,180,2,N 
2008-04-24 00:00:00,23,32.8,26.4,82,4,7,10,360,1,N 
2008-04-25 00:00:00,23,32.4,27,80,38,6.2,4,90,0,N 
2008-04-26 00:00:00,22,31.4,26,88,35,3,7,360,2,N 
2008-04-27 00:00:00,23,32,26.5,84,21,7.4,6,360,1,N 
2008-04-28 00:00:00,23,31.6,26.8,85,3,2.8,6,180,1,N 
2008-04-29 00:00:00,23,32.4,27.5,86,32,5.2,6,90,1,SW
2008-04-30 00:00:00,23,31.4,26.4,89,57,4.7,8,90,1,N 
2008-05-01 00:00:00,22,30.8,25.9,89,65,3.8,6,135,1,S 
2008-05-02 00:00:00,23,31,26.6,88,3,3.9,5,270,0,N 
2008-05-03 00:00:00,23,32.6,26.8,83,8888,5.4,10,360,2,N 
2008-05-04 00:00:00,23,32,26.6,83,35,4.5,4,360,1,SW
2008-05-05 00:00:00,24,30.4,26,87,1,2.6,7,90,2,N 
2008-05-06 00:00:00,22,32.4,26.3,80,2,4.7,6,360,1,N 
2008-05-07 00:00:00,23,28.8,26.2,89,1,0.1,2,180,0,N 
2008-05-08 00:00:00,24,31.4,26.3,88,8888,4.9,6,360,2,N 
2008-05-09 00:00:00,22,30.6,25.5,87,32,4,4,360,1,N 
2008-05-10 00:00:00,23,30.4,25.8,86,6,2.5,6,90,2,N 
2008-05-11 00:00:00,21,30.6,25.7,87,21,3.2,5,225,0,SW
2008-05-12 00:00:00,22,31,26.1,88,10,4.2,6,45,1,N 
2008-05-13 00:00:00,23,31.2,26.2,88,1,4.2,6,360,1,N 
2008-05-14 00:00:00,22,32,26.8,82,5,6.2,5,45,1,N 
2008-05-15 00:00:00,23,31,26.6,81,0,2.5,6,360,1,N 
2008-05-16 00:00:00,22,31.2,27.3,78,8888,7.4,6,360,1,N 
2008-05-17 00:00:00,22,32.8,27.3,74,0,7.1,4,360,0,N 
2008-05-18 00:00:00,23,33,27.6,81,0,7.8,3,90,1,N 
2008-05-19 00:00:00,22,33.2,27.4,79,0,7.5,4,360,1,SW
2008-05-20 00:00:00,23,33,27.6,79,0,8,6,360,1,N 
2008-05-21 00:00:00,23,32.6,27.9,78,0,6,4,90,1,N 
2008-05-22 00:00:00,22,30.6,26,88,0,1.3,5,360,1,N 
2008-05-23 00:00:00,22,30.2,25.3,88,1,3.9,4,90,1,N 
2008-05-24 00:00:00,22,32.4,26.5,82,4,3.3,6,360,2,N 
2008-05-25 00:00:00,22,32,26.9,81,2,7,8,45,1,N 
2008-05-26 00:00:00,23,31.6,26.4,84,32,6.5,6,360,1,SW
2008-05-27 00:00:00,22,31.4,26.5,80,1,5.6,11,45,1,N 
2008-05-28 00:00:00,22,31.2,26,84,10,3.8,4,360,1,N 
2008-05-29 00:00:00,21,29,23.8,90,2,2.1,9,90,1,N 
2008-05-30 00:00:00,21,31.4,25.1,86,5,4,7,360,1,SW
2008-05-31 00:00:00,22,29.8,25,88,1,3.1,4,90,1,N 
2008-06-01 00:00:00,23,30,26,82,2,0.2,3,360,0,N 
2008-06-02 00:00:00,23,30.9,26.5,86,0,2.2,3,360,1,N 
2008-06-03 00:00:00,23,31,26.2,88,8888,4.6,4,360,1,SW
2008-06-04 00:00:00,22,30.8,26.2,88,23,0.4,8,360,1,N 
2008-06-05 00:00:00,23,28,24.6,95,77,0,3,360,0,N 
2008-06-06 00:00:00,23,32,26.2,88,56,6.7,6,90,1,N 
2008-06-07 00:00:00,23,31,26.8,86,4,4,3,360,1,E 
2008-06-08 00:00:00,22,31.8,26.2,88,20,4.4,8,90,1,N 
2008-06-09 00:00:00,22,32.1,26.8,79,52,7.5,7,360,1,N 
2008-06-10 00:00:00,22,32,26.2,87,79,6.2,4,90,1,S 
2008-06-11 00:00:00,21,28.6,25.2,90,30,0,7,360,1,N 
2008-06-12 00:00:00,22,31.4,25.4,82,73,4.2,4,180,1,N 
2008-06-13 00:00:00,22,29.2,25.5,92,8,1.4,6,360,1,N 
2008-06-14 00:00:00,22,30.4,25.9,88,1,1.5,6,360,1,N 
2008-06-15 00:00:00,21,26,23.8,96,78,0,3,360,0,E 
2008-06-16 00:00:00,22,31.2,26,82,2,2,3,360,0,SW
2008-06-17 00:00:00,21,31,26.8,84,0,1.4,2,360,0,N 
2008-06-18 00:00:00,21,31.4,26.3,78,0,1.2,6,360,1,SW
2008-06-19 00:00:00,22,31,25.6,84,8888,2.6,6,360,2,N 
2008-06-20 00:00:00,21,31,26.2,80,1,2.8,5,360,0,SW
2008-06-21 00:00:00,21,31.8,26.4,76,8888,4,3,360,1,N 
2008-06-22 00:00:00,21,31.4,25.7,80,0,2.6,8,360,1,N 
2008-06-23 00:00:00,22,31.1,26.3,85,20,4.2,6,360,1,N 
2008-06-24 00:00:00,23,32.4,26.9,84,8888,1.4,6,360,1,N 
2008-06-25 00:00:00,22,32,27.5,79,1,4,4,135,1,N 
2008-06-26 00:00:00,22,31,26.4,83,5,4,8,360,1,N 
2008-06-27 00:00:00,22,32,27.1,79,0,4.3,7,45,1,N 
2008-06-28 00:00:00,22,31,26.6,87,30,2.2,6,360,1,N 
2008-06-29 00:00:00,22,31.8,26.7,80,2,3.8,5,360,1,N 
2008-06-30 00:00:00,22,31.6,26.7,77,0,7.4,6,45,1,N 
2008-07-01 00:00:00,22,30,25.1,88,8888,2.7,8,360,2,SW
2008-07-02 00:00:00,21,30.6,25.4,83,41,0.9,5,90,2,N 
2008-07-03 00:00:00,21,31,26,78,4,3,7,135,1,N 
2008-07-04 00:00:00,21,30,25.6,82,0,0.8,8,360,1,N 
2008-07-05 00:00:00,22,25.4,23.8,92,3,0,7,180,1,N 
2008-07-06 00:00:00,20,28,23.6,90,8,1.2,6,360,0,SW
2008-07-07 00:00:00,21,30,24.7,88,19,4.7,4,90,1,N 
2008-07-08 00:00:00,22,29.7,25.4,87,2,3.8,6,360,1,N 
2008-07-09 00:00:00,22,29.6,24.9,87,11,1.8,6,360,1,SW
2008-07-10 00:00:00,22,26.4,24.1,93,2,0.3,3,360,1,N 
2008-07-11 00:00:00,22,31,25.4,86,44,4.4,7,360,1,S 
2008-07-12 00:00:00,22,25,23.7,96,63,0,4,360,0,SW
2008-07-13 00:00:00,21,28.7,24.6,91,2,1,9,45,0,N 
2008-07-14 00:00:00,22,27.6,24.8,90,9,0.7,6,360,2,N 
2008-07-15 00:00:00,22,28.6,24.8,84,12,1.5,7,360,1,N 
2008-07-16 00:00:00,21,29.2,25.1,90,7,2.8,7,360,1,SW
2008-07-17 00:00:00,22,30.2,26.1,83,2,2.6,4,360,0,E 
2008-07-18 00:00:00,22,31,26.4,91,0,3,8,225,2,N 
2008-07-19 00:00:00,22,30.8,25.4,90,49,3.1,8,45,2,N 
2008-07-20 00:00:00,22,28,24.8,91,18,1,7,360,2,W 
2008-07-21 00:00:00,22,26,23.7,93,15,0,6,360,2,E 
2008-07-22 00:00:00,21,26,23.4,94,62,0,4,360,2,N 
2008-07-23 00:00:00,21,25.8,22.8,94,41,0,7,360,1,W 
2008-07-24 00:00:00,21,27.4,24.3,87,6,0,3,360,0,W 
2008-07-25 00:00:00,21,32,26.3,81,8888,5.4,6,45,1,N 
